VICTIM,Cut Tree,Category Damage
T0909879817,T0909846812,2
T0909879817,T0909848811,2
T0909874801,T0909851830,2
T0909874801,T0909852829,2
T0908871779,T0909853800,2
T0909874801,T0909854830,2
T0909849854,T0909856888,2
T0909874801,T0909859827,2
T0909868884,T0909859896,1
T0909849854,T0909860891,2
T0909868884,T0909860895,1
T0909889828,T0909865806,1
T0909838855,T0909867859,2
T0909838855,T0909868854,2
T0909889828,T0909869809,2
T0909838855,T0909869862,2
T0909838855,T0909870857,2
T0909889828,T0909871802,2
T0909889828,T0909871809,2
T0909889828,T0909872805,2
T0909850841,T0909874825,1
T0909848887,T0909875882,2
T0909848887,T0909876888,2
T1009915827,T0909877827,2
T1010909915,T0909877895,2
T1010909915,T0909877897,2
T1009915827,T0909878828,2
T0909849854,T0909878864,1
T0909848887,T0909878886,2
T0909848887,T0909879889,2
T0909848887,T0909880883,2
T0909889828,T0909881821,1
T1009915827,T0909881825,2
T0909848887,T0909882885,2
T1010909915,T0909882898,2
T1009914831,T0909883820,2
T0909850841,T0909884818,1
T1010909915,T0909884895,2
T1009914831,T0909887821,2
T0909849854,T0909888868,1
T0909868884,T0909891863,2
T0909868884,T0909894865,2
T1009933813,T0909897817,2
T1009931859,T0909897859,2
T1009933813,T0909898817,2
T0910813950,T0910809986,2
T0809797885,T0910810918,2
T0809797885,T0910812916,2
T0809797885,T0910813920,2
T0910813950,T0910813981,2
T0809797885,T0910814915,2
T0910816967,T0910824997,2
T0910816967,T0910827999,2
T0910856919,T0910828942,2
T0910856919,T0910828944,2
T0910860934,T0910829920,1
T0910860934,T0910829920,1
T0910856919,T0910831948,2
T0910816967,T0910833996,2
T0910855971,T0910834998,1
T0910856919,T0910835945,2
T0910856919,T0910836943,2
T0910852952,T0910837983,1
T0910816967,T0910838976,1
T0910855971,T0910838993,1
T0910865974,T0910838999,2
T0910867942,T0910839908,1
T0910867942,T0910839917,2
T0910813950,T0910840948,1
T0910867942,T0910841911,1
T0910816967,T0910841977,1
T0910867942,T0910842916,2
T0909868884,T0910842918,1
T0910855971,T0910843986,1
T0910865974,T0910843999,2
T0910867942,T0910845918,2
T0910865974,T0910845995,2
T0909848887,T0910846917,1
T0909848887,T0910847904,1
T0910813950,T0910847947,1
T0909868884,T0910849909,1
T0910860934,T0910850905,2
T0909868884,T0910852905,1
T0910867942,T0910854927,1
T0910868977,T0910856991,1
T0910856919,T0910867909,1
T0910863960,T0910869990,1
T0909856894,T0910878919,2
T0910852952,T0910878938,2
T0910852952,T0910878940,2
T0910865974,T0910880960,1
T0909856894,T0910881913,2
T0909856894,T0910881913,2
T0910852952,T0910881937,2
T0910852952,T0910881940,2
T0910855971,T0910881953,2
T0910855971,T0910882948,2
T0910855971,T0910883953,2
T0910893923,T0910884959,2
T0910865974,T0910885955,1
T0910865974,T0910885955,1
T0910893923,T0910885958,2
T0910893923,T0910886959,2
T1010917944,T0910887924,2
T1010917944,T0910887929,2
T0910893923,T0910887962,2
T0910893923,T0910888954,2
T0910893923,T0910888957,2
T1010917944,T0910889926,2
T0910868977,T0910889954,2
T0910868977,T0910892951,2
T0910868977,T0910893955,2
T0910863960,T0910893964,2
T0910863960,T0910893971,2
T0910868977,T0910895960,2
T0910863960,T0910895965,2
T0910868977,T0910896952,2
T0910868977,T0910896953,2
T0910863960,T0910897963,2
T0901874082,T1001900053,2
T0101018027,T1001902000,1
T0101018027,T1001911000,1
T1002944100,T1001911066,1
T1001925088,T1001917091,1
T1002924111,T1001918083,1
T1002924111,T1001918084,1
T1001963070,T1001924071,1
T1002944100,T1001924080,1
T1002944100,T1001927083,1
T1001950095,T1001929068,2
T1001901067,T1001931080,2
T1001950095,T1001932070,2
T1001901067,T1001935079,2
T1001963070,T1001937071,1
T0101018027,T1001938000,1
T0101018027,T1001941000,1
T1001918046,T1001946043,2
T1001918046,T1001946044,2
T1001918046,T1001949047,2
T1001918046,T1001954044,2
T0101018027,T1001958000,1
T1001998070,T1001960067,2
T1001963070,T1001961033,2
T1001963070,T1001964031,2
T1001998070,T1001964060,2
T1001963070,T1001966034,2
T1001968042,T1001967007,2
T1001968042,T1001967010,2
T1001963070,T1001967032,2
T1001998070,T1001968067,2
T0101018027,T1001969000,1
T0101018027,T1001969000,1
T1001968042,T1001969004,2
T1001976058,T1001970091,1
T1001968042,T1001971006,2
T1001976058,T1001974070,1
T1001964037,T1001982012,2
T1001964037,T1001984009,2
T1001964037,T1001984017,2
T1001964037,T1001985011,2
T0101018027,T1001993000,1
T1001998070,T1001993040,1
T0101018027,T1001997000,1
T0902867170,T1002900170,2
T1003911220,T1002900186,2
T0902867170,T1002901170,2
T0902867170,T1002901174,2
T1003911220,T1002901191,2
T1003911220,T1002903188,2
T1003911220,T1002903189,2
T1003911220,T1002904187,2
T1002903155,T1002906159,1
T1003911220,T1002906185,2
T1002903155,T1002909163,1
T1003911220,T1002909187,2
T1002941164,T1002911140,2
T1002903155,T1002911166,1
T0901873082,T1002912108,1
T1002941164,T1002912141,2
T1003904213,T1002912183,1
T1002903155,T1002915171,1
T1002941164,T1002919137,1
T1002903155,T1002925172,2
T1002903155,T1002925185,1
T1002903155,T1002926175,2
T1002941164,T1002928149,1
T1002903155,T1002928177,2
T1002928199,T1002931166,2
T1002903155,T1002932170,2
T1002903155,T1002933172,2
T1002928199,T1002934166,2
T1001909097,T1002935109,2
T1001909097,T1002940104,2
T1001909097,T1002940105,2
T1002905190,T1002941162,1
T1002977128,T1002942121,2
T1002977128,T1002942121,2
T1002977128,T1002943119,2
T1002922153,T1002943133,2
T1002922153,T1002944136,2
T1002922153,T1002944137,2
T1002977128,T1002946121,2
T1002922153,T1002946130,2
T1002922153,T1002946133,2
T1002977128,T1002947123,2
T1002922153,T1002948131,2
T1002922153,T1002948137,2
T1003937211,T1002948183,2
T1002922153,T1002949132,2
T1002922153,T1002950137,2
T1003937211,T1002953177,2
T1003937211,T1002953180,2
T1003937211,T1002954184,2
T1003937211,T1002954184,2
T1003937211,T1002955179,2
T1002991103,T1002971136,2
T1002991103,T1002975137,2
T1002991103,T1002976132,2
T1002991103,T1002977132,2
T1002991103,T1002977134,2
T1002991103,T1002978131,2
T1003932261,T1003900261,2
T1003937211,T1003902226,1
T1003911220,T1003906219,1
T0903877291,T1003907286,1
T0904898314,T1003907298,1
T0903875268,T1003911272,1
T0903875268,T1003912272,1
T1003937211,T1003914221,1
T1003937211,T1003916220,1
T1004944306,T1003916293,1
T1004944306,T1003920295,1
T1003903255,T1003921228,1
T1003906287,T1003924296,1
T1003901294,T1003928287,2
T1004944306,T1003929281,2
T1004944306,T1003930277,2
T1004944306,T1003930279,2
T1003901294,T1003930291,2
T1004944306,T1003932276,2
T1003932261,T1003933228,1
T1003901294,T1003934289,2
T1003901294,T1003935287,2
T1003982269,T1003960272,1
T1003982269,T1003986237,2
T1003978214,T1003987235,1
T1003982269,T1003987237,2
T1004989320,T1003989286,2
T1003978214,T1003991244,1
T1003978214,T1003992245,1
T1003961287,T1003992278,2
T1003964279,T1003993288,1
T1004989320,T1003995290,2
T1003964279,T1003996289,1
T1004989320,T1003997287,2
T1005921420,T1004903399,1
T1004939374,T1004906387,2
T1004918311,T1004913344,2
T0904889363,T1004915337,1
T1005905400,T1004916378,1
T1003906287,T1004917317,2
T1003906287,T1004919314,2
T1004956351,T1004919378,1
T1004918311,T1004920340,2
T0904889363,T1004921331,1
T1003906287,T1004922315,2
T1003906287,T1004922318,2
T1005905400,T1004922366,1
T1003906287,T1004923318,2
T1003906287,T1004923318,2
T0904889363,T1004923329,1
T1004932320,T1004929333,1
T1004946355,T1004932383,2
T1004946355,T1004932386,2
T1004946355,T1004932388,2
T1005931407,T1004937378,2
T1004989320,T1004951324,1
T1005925400,T1004952397,2
T1004989320,T1004953324,1
T1004989320,T1004956323,1
T1003961287,T1004957307,1
T1003961287,T1004957308,1
T1004973352,T1004957383,2
T1004973352,T1004958384,2
T1004973352,T1004958386,2
T1004973352,T1004959384,2
T1004973352,T1004961380,2
T1004973352,T1004962384,2
T1004973352,T1004963381,2
T1004932320,T1004964312,2
T1005943414,T1004969395,2
T1004989320,T1004971322,1
T1003964279,T1004972310,2
T1004946355,T1004972346,1
T1005943414,T1004973397,2
T1003964279,T1004975307,2
T1004956351,T1004975322,2
T1003964279,T1004976305,2
T1004956351,T1004977321,2
T1004956351,T1004978320,2
T1004956351,T1004980325,2
T1004956351,T1004980326,2
T1004972392,T1004986398,1
T1003983278,T1004991307,2
T1003983278,T1004991311,2
T1003983278,T1004992312,2
T1004973352,T1004992344,1
T1003983278,T1004993308,2
T1003983278,T1004996308,2
T0905864470,T1005901471,1
T1005921420,T1005907403,1
T1005944488,T1005908491,2
T1005921420,T1005909406,1
T1005931407,T1005909413,1
T1005944488,T1005910486,2
T0905881406,T1005912407,2
T0905882445,T1005912457,2
T0905882445,T1005912460,2
T0905882445,T1005914452,2
T1005921420,T1005915413,1
T0905882445,T1005916456,2
T0905882445,T1005917453,2
T0905882445,T1005918456,2
T1005932427,T1005933460,2
T1006922529,T1005933497,2
T1006922529,T1005933498,2
T1005932427,T1005934462,2
T1006922529,T1005934494,2
T1005932427,T1005935457,2
T1006922529,T1005935498,2
T1006922529,T1005939495,2
T1006922529,T1005939495,2
T1005944488,T1005945457,1
T1005944488,T1005945458,1
T1005938439,T1005949466,2
T1006981502,T1005950482,1
T1005925400,T1005953401,2
T1004956374,T1005955406,2
T1004956374,T1005955408,2
T1004956374,T1005956410,2
T1004956374,T1005957407,2
T1004956374,T1005957408,2
T1004956374,T1005958404,2
T1004956374,T1005959406,2
T1004956374,T1005959406,2
T1006981502,T1005959474,2
T1006981502,T1005961472,2
T1006981502,T1005963469,2
T1006988506,T1005964486,2
T1006988506,T1005964490,2
T1006981502,T1005965473,2
T1006981502,T1005965474,2
T1006981502,T1005965476,2
T1006988506,T1005965485,2
T1006988506,T1005965487,2
T1006981502,T1005966476,2
T1006981502,T1005967476,2
T1006988506,T1005967487,2
T1006988506,T1005967489,2
T1006988506,T1005968486,2
T1005998448,T1005971447,1
T1005996468,T1005973463,1
T1006985515,T1005978484,1
T1005998448,T1005981447,1
T1004972392,T1005982421,2
T1005996468,T1005982465,1
T1004980375,T1005986402,2
T1004980375,T1005986403,2
T1004980375,T1005986403,2
T1004972392,T1005986424,2
T1004972392,T1005987418,2
T1004972392,T1005987423,2
T1004972392,T1005988418,2
T1004980375,T1005989404,2
T1005998448,T1005995412,2
T1005998448,T1005995415,2
T1005998448,T1005996410,2
T1005998448,T1005997410,2
T1005998448,T1005999411,2
T0906899585,T1006900550,1
T0906899585,T1006900559,1
T0906899585,T1006900560,1
T1006922529,T1006909535,1
T1007944603,T1006911569,1
T1007944603,T1006913570,1
T1007944603,T1006917579,2
T1007944603,T1006918581,2
T1007944603,T1006920583,2
T1007944603,T1006923578,2
T1007944603,T1006923582,1
T1007944603,T1006931590,1
T1006922529,T1006933500,2
T1006922529,T1006934501,2
T1006922529,T1006936502,2
T1006922529,T1006937500,2
T1006922529,T1006937500,2
T1006922529,T1006938500,2
T1005939497,T1006943524,2
T1005939497,T1006944525,2
T1005939497,T1006948527,2
T1005939497,T1006948528,2
T1005939497,T1006949524,2
T1006923556,T1006950545,2
T1006923556,T1006952545,2
T1006923556,T1006952549,2
T1006985515,T1006954504,2
T1006985515,T1006955510,2
T1006988562,T1006955549,2
T1006985515,T1006956508,2
T1006988562,T1006956553,2
T1006923556,T1006957547,2
T1006988562,T1006957553,2
T1006985515,T1006958507,2
T1006988562,T1006958553,2
T1006988562,T1006959554,2
T1006994543,T1006960546,2
T1006994543,T1006962546,2
T1006985523,T1006963552,2
T1006985523,T1006964554,2
T1006974580,T1006967595,1
T1006988562,T1006981538,1
T1006969588,T1006982594,1
T0907889676,T1007900642,2
T0907878697,T1007902681,2
T0907878697,T1007904678,2
T1007916634,T1007905621,1
T0907878697,T1007905677,2
T0907878697,T1007905682,2
T0907878697,T1007905684,2
T0907878697,T1007906682,2
T0907878697,T1007906683,2
T1008909716,T1007917679,1
T1008901708,T1007923686,2
T1008901708,T1007926688,2
T1007951684,T1007927699,2
T1008901708,T1007929684,2
T1007929657,T1007929687,2
T1007929657,T1007929688,2
T1007929657,T1007934693,2
T1007934667,T1007935634,2
T1007934667,T1007936640,2
T1007934667,T1007937632,2
T1007934667,T1007937638,2
T1007929657,T1007941658,1
T1007929657,T1007942658,1
T1007982685,T1007949699,2
T1007982685,T1007951695,2
T1007982685,T1007951697,2
T1007969623,T1007955658,1
T1007994690,T1007956686,2
T1007994623,T1007959633,2
T1007994623,T1007959634,2
T1007969623,T1007959648,1
T1007994690,T1007959682,2
T1007994690,T1007959683,2
T1007994623,T1007960631,2
T1007994690,T1007960686,2
T1007994690,T1007961684,2
T1007994623,T1007962629,2
T1007994623,T1007962632,2
T1007994690,T1007962689,2
T1006974580,T1007963603,1
T1007994623,T1007964630,2
T1007951684,T1007967653,1
T1007965673,T1007973656,1
T1007965673,T1007979643,1
T1006969588,T1007980617,2
T1006969588,T1007980619,2
T1006969588,T1007981620,2
T1006969588,T1007984619,2
T1006969588,T1007985617,2
T1006969588,T1007986620,2
T1006969588,T1007987621,2
T1007994690,T1007990651,1
T1007965693,T1007994681,2
T1007965693,T1007996683,2
T1007965693,T1007997680,2
T1007969623,T1007998609,2
T1007969623,T1007999616,2
T0908893758,T1008901725,2
T0908871779,T1008902753,1
T0908871779,T1008904752,1
T0908893758,T1008908724,2
T0908893758,T1008908726,2
T0908893758,T1008909728,2
T0909874801,T1008909775,1
T1008933772,T1008912799,2
T1008933772,T1008915799,2
T1008954742,T1008919730,2
T1008954742,T1008921727,2
T1008954742,T1008921731,2
T1008954742,T1008921735,2
T1008904769,T1008921795,2
T1007951684,T1008922701,2
T1008954742,T1008922734,2
T1008954742,T1008924733,2
T1008904769,T1008925797,2
T1007951684,T1008927701,2
T1009945812,T1008934783,1
T1009945812,T1008934784,1
T1008933769,T1008937781,1
T1008904769,T1008937790,1
T1008933769,T1008938785,1
T1008933769,T1008940790,1
T1008954742,T1008942705,1
T1008904769,T1008942793,1
T1008954742,T1008945713,1
T1008954742,T1008947720,1
T1008981763,T1008948771,2
T1008981763,T1008951765,2
T1008981763,T1008952772,2
T1008933772,T1008955759,1
T1008933769,T1008962776,2
T1008933769,T1008964775,2
T1008933769,T1008964779,2
T1008933769,T1008966777,2
T1008933769,T1008967778,2
T1008933769,T1008967779,2
T1008987783,T1008971780,1
T1008997783,T1008973763,2
T1008997783,T1008975760,2
T1008997783,T1008976757,2
T1008997783,T1008976764,2
T1008958783,T1008977784,1
T1008997783,T1008978758,2
T1008997783,T1008979762,2
T1008987783,T1008980748,2
T1008987783,T1008980757,2
T1008987783,T1008980757,2
T1008997783,T1008981768,1
T1008987783,T1008985751,2
T1008987783,T1008985751,2
T1008987783,T1008986753,2
T1008981763,T1008987734,1
T1008958783,T1008989785,1
T1009993827,T1008999798,2
T1009933813,T1009900809,2
T1009931859,T1009901862,2
T1009931859,T1009901864,2
T1009931859,T1009902860,2
T1009931859,T1009902863,2
T1009914831,T1009905813,1
T1009945812,T1009914804,2
T1008933772,T1009916800,2
T1008933772,T1009916802,2
T1008933772,T1009917803,2
T1010935901,T1009918867,2
T1010935901,T1009918867,2
T1009913861,T1009919826,2
T1009913861,T1009919829,2
T1010935901,T1009920872,2
T1008913795,T1009921821,2
T1008904769,T1009922801,2
T1010935901,T1009922873,2
T1008913795,T1009923821,2
T1009913861,T1009923829,2
T1008913795,T1009925820,2
T1008913795,T1009925820,2
T1008913795,T1009925822,2
T1008913795,T1009928822,2
T1008913795,T1009946809,1
T1008958783,T1009960813,2
T1009940878,T1009960858,2
T1009950826,T1009961846,1
T1009940878,T1009963860,2
T1008958783,T1009965815,2
T1008958783,T1009965815,2
T1009940878,T1009967855,2
T1009940878,T1009967860,2
T1009940878,T1009968857,2
T1009988852,T1009973851,1
T1009950826,T1009976840,2
T1009950826,T1009979838,2
T1009977899,T1009982863,2
T1009988852,T1009983816,2
T1009977899,T1009983864,2
T1009977899,T1009983869,2
T1009988852,T1009984818,2
T1010976919,T1009984895,1
T1009977899,T1009986863,2
T1010976919,T1009986888,1
T1010976919,T1009988884,1
T0910865974,T1010902940,1
T0910873981,T1010903978,2
T0910873981,T1010904978,2
T0910873981,T1010904983,2
T0910873981,T1010904984,2
T0910873981,T1010908979,2
T0910873981,T1010908982,2
T0910893923,T1010909921,1
T0910873981,T1010910980,2
T0910893923,T1010912920,1
T1010945966,T1010912963,2
T1009940878,T1010915905,1
T1010945966,T1010915964,2
T1010945966,T1010919961,2
T1010917935,T1010923963,1
T1010962947,T1010927949,2
T1010962947,T1010927949,2
T1010941960,T1010932931,2
T1010962947,T1010932949,2
T1010941960,T1010933932,2
T1010962947,T1010936949,2
T1010941960,T1010938998,1
T1010941960,T1010939995,1
T1010941960,T1010939996,1
T1010945966,T1010941938,1
T1010976919,T1010947925,2
T1010917935,T1010948937,2
T1010917935,T1010948939,2
T1010976919,T1010949930,2
T1010976919,T1010949931,2
T1010917935,T1010950945,2
T1010939970,T1010955982,1
T1010994956,T1010958960,2
T1010939970,T1010959996,2
T1010939970,T1010961997,2
T1010994956,T1010962956,2
T1010939970,T1010966990,1
T1010941960,T1010973957,2
T1010941960,T1010973962,2
T1010941960,T1010973962,2
T1010941960,T1010974953,2
T1010941960,T1010978957,2
T1010963940,T1010980966,2
T1010963940,T1010982967,2
T1010963940,T1010983962,2
T1010963940,T1010985966,2
