BlockX,BlockY,x,y,TreeNum,species,spgroup,Diameter (dbc cm),Stem Height,Volume (m3),status,PROD,Damage(Cut angle),Damage STEM,Damage Crown,d30,VOL30
2,4,105,356,T0204105356,CHBG,2,56.9,21,4.19,CUT,4.19,209,,,71.9,4.82
2,4,122,313,T0204122313,CHTR,2,50.9,23,3.63,CUT,3.63,161,,,65.9,4.03
2,4,120,384,T0204120384,CHTR,2,96.8,30,16.44,CUT,16.44,224,,,117.8,13.09
2,4,145,384,T0204145384,CHBG,2,73.7,29,9.26,CUT,9.26,193,,,94.7,8.43
2,4,135,340,T0204135340,CHMI,2,79.0,28,10.31,VICTIM,,,,5.155,100.0,9.41
2,4,174,359,T0204174359,CHTR,2,63.7,26,6.29,CUT,6.29,346,,,84.7,6.72
2,4,170,388,T0204170388,KKMS,3,13.3,8,0.08,KEEP,,,,,25.3,0.51
2,4,137,392,T0204137392,KKMS,3,5.2,10,0.03,KEEP,,,,,17.2,0.18
2,4,175,374,T0204175374,CRMS,3,11.3,9,0.07,KEEP,,,,,23.3,0.42
2,4,116,399,T0204116399,CHRH,3,11.1,6,0.06,KEEP,,,,,23.1,0.41
2,4,133,387,T0204133387,CRMS,3,11.8,5,0.07,KEEP,,,,,23.8,0.44
2,4,104,390,T0204104390,CHRH,3,13.7,6,0.09,KEEP,,,,,25.7,0.53
2,4,104,382,T0204104382,CHRH,3,9.2,10,0.05,KEEP,,,,,21.2,0.33
2,4,154,368,T0204154368,KKMS,3,8.5,7,0.05,KEEP,,,,,20.5,0.3
2,4,182,303,T0204182303,KKPN,3,7.8,8,0.04,KEEP,,,,,19.8,0.28
2,4,177,302,T0204177302,PCEK,3,11.6,10,0.07,KEEP,,,,,23.6,0.43
2,4,161,305,T0204161305,KKMS,3,8.7,5,0.05,VICTIM,,,,0.025,20.7,0.31
2,4,106,362,T0204106362,CRMS,3,5.5,9,0.03,VICTIM,,,,0.015,17.5,0.19
2,4,173,362,T0204173362,CRMS,3,8.3,9,0.05,KEEP,,,,,20.3,0.29
2,4,186,385,T0204186385,LMBI,3,14.8,5,0.1,VICTIM,,,,0.05,26.8,0.59
2,4,101,307,T0204101307,LMBI,3,13.3,8,0.08,KEEP,,,,,25.3,0.51
2,4,145,350,T0204145350,PCEK,3,9.7,9,0.05,KEEP,,,,,21.7,0.35
2,4,196,307,T0204196307,LMBI,3,13.1,7,0.08,KEEP,,,,,25.1,0.5
2,4,136,356,T0204136356,TBEG,3,12.3,9,0.07,VICTIM,,,,0.035,24.3,0.46
2,4,119,364,T0204119364,LMBI,3,6.6,8,0.04,KEEP,,,,,18.6,0.23
2,4,167,398,T0204167398,KKMS,3,14.2,9,0.09,KEEP,,,,,26.2,0.56
2,4,157,343,T0204157343,KKMS,3,9.2,5,0.05,KEEP,,,,,21.2,0.33
2,4,109,318,T0204109318,CRMS,3,19.4,11,0.31,KEEP,,,,,37.4,1.23
2,4,116,336,T0204116336,CHRH,3,24.1,15,0.59,KEEP,,,,,42.1,1.59
2,4,193,349,T0204193349,CHRH,3,20.1,13,0.37,KEEP,,,,,38.1,1.28
2,4,179,302,T0204179302,KKPN,3,25.2,12,0.54,KEEP,,,,,43.2,1.68
2,4,129,310,T0204129310,KKMS,3,25.7,12,0.56,VICTIM,,,,0.28,43.7,1.72
2,4,157,357,T0204157357,KKMS,3,17.8,15,0.33,VICTIM,,,,0.165,35.8,1.12
2,4,165,333,T0204165333,PCEK,3,27.2,13,0.67,KEEP,,,,,45.2,1.84
2,4,143,332,T0204143332,KKPN,3,30.0,12,0.76,KEEP,,,,,45.0,1.83
2,4,156,363,T0204156363,PCEK,3,24.9,15,0.62,KEEP,,,,,42.9,1.65
2,4,127,344,T0204127344,CRMS,3,22.1,13,0.45,KEEP,,,,,40.1,1.43
2,4,197,395,T0204197395,LMBI,3,17.1,15,0.3,KEEP,,,,,35.1,1.07
2,4,174,330,T0204174330,CRMS,3,18.9,15,0.37,VICTIM,,,,0.185,36.9,1.2
2,4,114,319,T0204114319,KKMS,3,20.4,12,0.36,KEEP,,,,,38.4,1.3
2,4,147,347,T0204147347,TBEG,3,28.9,15,0.84,KEEP,,,,,46.9,1.99
2,4,153,310,T0204153310,KKPN,3,18.7,15,0.36,KEEP,,,,,36.7,1.18
2,4,145,349,T0204145349,CRMS,3,16.9,14,0.28,KEEP,,,,,34.9,1.06
2,4,118,382,T0204118382,PCEK,3,19.0,13,0.33,VICTIM,,,0.33,,,
2,4,156,313,T0204156313,LMBI,3,24.5,15,0.61,VICTIM,,,,0.305,42.5,1.62
2,4,120,313,T0204120313,PCEK,3,34.9,20,1.52,KEEP,,,,,49.9,2.27
2,4,108,364,T0204108364,LMBI,3,35.4,18,1.44,VICTIM,,,,0.72,50.4,2.32
2,4,194,372,T0204194372,TBEG,3,36.7,19,1.62,VICTIM,,,,0.81,51.7,2.44
2,4,105,300,T0204105300,TBEG,3,35.9,19,1.55,KEEP,,,,,50.9,2.36
2,4,156,352,T0204156352,LMBI,3,43.5,18,2.17,KEEP,,,,,58.5,3.16
2,4,127,334,T0204127334,PCEK,3,34.2,18,1.34,KEEP,,,,,49.2,2.2
2,4,124,339,T0204124339,KKPN,3,54.7,23,4.18,CUT,4.18,34,,,69.7,4.52
2,4,157,389,T0204157389,CRMS,3,54.8,22,4.05,CUT,4.05,349,,,69.8,4.53
2,4,102,385,T0204102385,PCEK,3,47.5,25,3.39,CUT,3.39,162,,,62.5,3.62
2,4,159,351,T0204159351,CHRH,3,51.2,22,3.53,CUT,3.53,80,,,66.2,4.07
2,4,173,312,T0204173312,KKPN,3,60.1,26,5.6,CUT,5.6,55,,,81.1,6.15
2,4,122,353,T0204122353,KKMS,3,86.2,27,11.89,CUT,11.89,79,,,107.2,10.82
2,4,145,331,T0204145331,LMBI,3,76.5,26,9.07,CUT,9.07,109,,,97.5,8.94
2,4,197,382,T0204197382,CRMS,3,61.2,29,6.39,CUT,6.39,291,,,82.2,6.32
2,4,114,355,T0204114355,KHOV,4,12.0,9,0.07,VICTIM,,,,0.035,24.0,0.45
2,4,177,324,T0204177324,KKKS,4,6.5,7,0.04,VICTIM,,,,0.02,18.5,0.23
2,4,181,394,T0204181394,KHOV,4,7.8,10,0.04,-,,,,,19.8,0.28
2,4,171,301,T0204171301,KHOV,4,11.4,10,0.07,-,,,,,23.4,0.42
2,4,176,312,T0204176312,TRLT,4,7.0,8,0.04,VICTIM,,,,0.02,19.0,0.25
2,4,121,308,T0204121308,KKDK,4,6.5,9,0.04,-,,,,,18.5,0.23
2,4,119,317,T0204119317,KKKS,4,12.6,10,0.08,VICTIM,,,0.08,,,
2,4,106,308,T0204106308,RINM,4,6.6,6,0.04,VICTIM,,,,0.02,18.6,0.23
2,4,116,393,T0204116393,KHOV,4,13.7,6,0.09,VICTIM,,,,0.045,25.7,0.53
2,4,164,378,T0204164378,KKKS,4,10.3,7,0.06,VICTIM,,,,0.03,22.3,0.38
2,4,152,362,T0204152362,KHOV,4,11.6,9,0.07,-,,,,,23.6,0.43
2,4,170,383,T0204170383,KKTM,4,8.8,6,0.05,-,,,,,20.8,0.31
2,4,113,341,T0204113341,KKKS,4,10.3,9,0.06,-,,,,,22.3,0.38
2,4,136,394,T0204136394,KHOV,4,13.6,9,0.08,-,,,,,25.6,0.53
2,4,152,321,T0204152321,KKKS,4,7.8,10,0.04,-,,,,,19.8,0.28
2,4,168,364,T0204168364,PPEL,4,11.8,5,0.07,-,,,,,23.8,0.44
2,4,117,376,T0204117376,KHOV,4,12.2,7,0.07,-,,,,,24.2,0.46
2,4,175,356,T0204175356,KKTM,4,5.2,7,0.03,-,,,,,17.2,0.18
2,4,134,363,T0204134363,KKDK,4,14.9,10,0.1,VICTIM,,,,0.05,26.9,0.59
2,4,185,302,T0204185302,TRLT,4,12.4,5,0.07,VICTIM,,,,0.035,24.4,0.47
2,4,114,364,T0204114364,PPEL,4,13.5,9,0.08,VICTIM,,,,0.04,25.5,0.52
2,4,198,344,T0204198344,RINM,4,10.7,6,0.06,-,,,,,22.7,0.39
2,4,138,386,T0204138386,RINM,4,8.4,7,0.05,-,,,,,20.4,0.3
2,4,180,350,T0204180350,RINM,4,5.0,5,0.03,VICTIM,,,,0.015,17.0,0.18
2,4,175,340,T0204175340,KKKS,4,12.6,10,0.08,VICTIM,,,,0.04,24.6,0.48
2,4,114,369,T0204114369,RINM,4,8.1,6,0.04,-,,,,,20.1,0.29
2,4,192,347,T0204192347,KHOV,4,14.2,7,0.09,-,,,,,26.2,0.56
2,4,138,349,T0204138349,TRLT,4,9.8,6,0.05,VICTIM,,,0.05,,,
2,4,199,385,T0204199385,TRLT,4,14.1,7,0.09,-,,,,,26.1,0.55
2,4,185,325,T0204185325,KHOV,4,12.3,8,0.07,-,,,,,24.3,0.46
2,4,112,334,T0204112334,KKDK,4,19.7,12,0.34,-,,,,,37.7,1.25
2,4,166,334,T0204166334,KHOV,4,22.8,14,0.5,-,,,,,40.8,1.48
2,4,157,377,T0204157377,KKDK,4,18.3,11,0.28,-,,,,,36.3,1.16
2,4,135,357,T0204135357,KHOV,4,23.7,12,0.48,VICTIM,,,,0.24,41.7,1.56
2,4,130,377,T0204130377,KKTM,4,19.6,13,0.35,-,,,,,37.6,1.25
2,4,168,390,T0204168390,KHOV,4,26.0,15,0.68,-,,,,,44.0,1.74
2,4,147,368,T0204147368,PPEL,4,17.9,12,0.28,-,,,,,35.9,1.13
2,4,154,336,T0204154336,KHOV,4,16.8,13,0.26,-,,,,,34.8,1.05
2,4,160,374,T0204160374,RINM,4,28.0,14,0.75,-,,,,,46.0,1.91
2,4,149,378,T0204149378,KKKS,4,25.1,11,0.51,-,,,,,43.1,1.67
2,4,130,315,T0204130315,KKDK,4,28.8,12,0.7,-,,,,,46.8,1.98
2,4,197,349,T0204197349,KKDK,4,18.4,15,0.35,-,,,,,36.4,1.16
2,4,131,320,T0204131320,TRLT,4,24.1,14,0.56,-,,,,,42.1,1.59
2,4,116,384,T0204116384,KHOV,4,17.8,13,0.29,-,,,,,35.8,1.12
2,4,134,310,T0204134310,KKKS,4,15.8,15,0.26,VICTIM,,,,0.13,33.8,0.99
2,4,187,352,T0204187352,PPEL,4,23.9,14,0.55,-,,,,,41.9,1.57
2,4,178,375,T0204178375,KKKS,4,17.3,15,0.31,-,,,,,35.3,1.09
2,4,191,336,T0204191336,TRLT,4,18.7,13,0.32,VICTIM,,,,0.16,36.7,1.18
2,4,182,300,T0204182300,PPEL,4,26.4,13,0.63,-,,,,,44.4,1.78
2,4,181,300,T0204181300,RINM,4,16.4,12,0.24,-,,,,,34.4,1.03
2,4,103,343,T0204103343,KHOV,4,18.3,14,0.33,-,,,,,36.3,1.16
2,4,188,398,T0204188398,KKTM,4,26.3,15,0.7,VICTIM,,,,0.35,44.3,1.77
2,4,182,341,T0204182341,KKDK,4,23.8,15,0.57,-,,,,,41.8,1.56
2,4,171,360,T0204171360,KHOV,4,19.3,12,0.32,-,,,,,37.3,1.23
2,4,172,381,T0204172381,KKKS,4,20.3,11,0.34,-,,,,,38.3,1.3
2,4,199,309,T0204199309,PPEL,4,17.6,11,0.26,-,,,,,35.6,1.11
2,4,134,388,T0204134388,KKTM,4,29.4,13,0.78,-,,,,,47.4,2.04
2,4,151,334,T0204151334,KKDK,4,30.8,17,1.05,-,,,,,45.8,1.9
2,4,103,382,T0204103382,KKTM,4,41.5,20,2.15,VICTIM,,,2.15,,,
2,4,128,304,T0204128304,RINM,4,40.0,16,1.67,VICTIM,,,,0.835,55.0,2.78
2,4,142,330,T0204142330,PPEL,4,38.9,20,1.89,-,,,,,53.9,2.66
2,4,152,395,T0204152395,KHOV,4,42.1,17,1.94,-,,,,,57.1,3.0
2,4,192,352,T0204192352,PPEL,4,42.4,19,2.15,-,,,,,57.4,3.03
2,4,163,390,T0204163390,TRLT,4,36.2,18,1.51,-,,,,,51.2,2.39
2,4,177,351,T0204177351,TRLT,4,35.0,18,1.41,VICTIM,,,,0.705,50.0,2.28
2,4,147,303,T0204147303,KHOV,4,35.9,19,1.55,-,,,,,50.9,2.36
2,4,183,318,T0204183318,KKDK,4,56.5,23,4.46,-,,,,,71.5,4.76
2,4,143,334,T0204143334,RINM,4,58.4,25,5.12,-,,,,,73.4,5.02
2,4,140,307,T0204140307,KKDK,4,52.8,25,4.19,-,,,,,67.8,4.27
2,4,139,381,T0204139381,KKKS,4,58.2,24,4.91,-,,,,,73.2,4.99
2,4,163,381,T0204163381,KKDK,4,50.0,25,3.76,VICTIM,,,,1.88,65.0,3.92
2,4,145,386,T0204145386,KKKS,4,92.7,29,14.64,-,,,,,113.7,12.19
2,4,126,393,T0204126393,KKTM,4,95.7,28,15.13,-,,,,,116.7,12.84
2,4,158,309,T0204158309,RINM,4,82.2,27,10.82,VICTIM,,,,5.41,103.2,10.02
2,4,190,309,T0204190309,MASK,5,12.0,10,0.07,KEEP,,,,,24.0,0.19
2,4,181,326,T0204181326,DCSP,5,7.7,10,0.05,KEEP,,,,,19.7,0.14
2,4,107,379,T0204107379,TRTM,5,14.0,9,0.08,KEEP,,,,,26.0,0.22
2,4,192,357,T0204192357,CHLK,5,12.5,10,0.07,KEEP,,,,,24.5,0.2
2,4,179,307,T0204179307,CHMC,5,8.4,9,0.05,VICTIM,,,,0.025,20.4,0.15
2,4,188,320,T0204188320,SRKR,5,14.2,7,0.09,KEEP,,,,,26.2,0.22
2,4,159,339,T0204159339,DCSP,5,8.5,7,0.05,KEEP,,,,,20.5,0.15
2,4,124,375,T0204124375,SRKR,5,13.4,8,0.08,KEEP,,,,,25.4,0.21
2,4,157,312,T0204157312,SYCR,5,13.2,8,0.08,VICTIM,,,,0.04,25.2,0.21
2,4,152,334,T0204152334,ANKM,5,8.8,7,0.05,KEEP,,,,,20.8,0.15
2,4,107,345,T0204107345,CHKO,5,5.0,8,0.04,KEEP,,,,,17.0,0.11
2,4,150,366,T0204150366,DYKL,5,14.1,6,0.09,KEEP,,,,,26.1,0.22
2,4,178,363,T0204178363,TTRV,5,11.5,6,0.07,KEEP,,,,,23.5,0.18
2,4,169,312,T0204169312,KREL,5,9.2,5,0.05,KEEP,,,,,21.2,0.16
2,4,195,356,T0204195356,SRKR,5,11.7,10,0.07,KEEP,,,,,23.7,0.19
2,4,166,350,T0204166350,HUDN,5,15.0,6,0.09,KEEP,,,,,33.0,0.4
2,4,136,317,T0204136317,SRLO,5,11.3,10,0.07,VICTIM,,,,0.035,23.3,0.18
2,4,119,393,T0204119393,TRYG,5,11.5,10,0.07,KEEP,,,,,23.5,0.18
2,4,163,376,T0204163376,THNR,5,9.0,9,0.05,VICTIM,,,,0.025,21.0,0.15
2,4,179,316,T0204179316,PRDL,5,9.9,8,0.06,KEEP,,,,,21.9,0.16
2,4,105,342,T0204105342,SYCR,5,5.2,9,0.04,KEEP,,,,,17.2,0.11
2,4,120,379,T0204120379,SRLO,5,8.6,6,0.05,KEEP,,,,,20.6,0.15
2,4,112,351,T0204112351,MASK,5,13.3,6,0.08,KEEP,,,,,25.3,0.21
2,4,102,358,T0204102358,ATTT,5,7.4,5,0.05,KEEP,,,,,19.4,0.14
2,4,189,328,T0204189328,CHKM,5,8.7,9,0.05,KEEP,,,,,20.7,0.15
2,4,101,326,T0204101326,CHKO,5,9.2,7,0.05,KEEP,,,,,21.2,0.16
2,4,199,334,T0204199334,KRYS,5,12.0,5,0.07,KEEP,,,,,24.0,0.19
2,4,164,352,T0204164352,BSNK,5,8.4,6,0.05,KEEP,,,,,20.4,0.15
2,4,168,328,T0204168328,NNON,5,12.8,8,0.08,KEEP,,,,,24.8,0.2
2,4,189,303,T0204189303,NNON,5,13.5,9,0.08,VICTIM,,,,0.04,25.5,0.21
2,4,185,344,T0204185344,MASK,5,18.6,13,0.13,KEEP,,,,,36.6,0.57
2,4,114,316,T0204114316,ANKM,5,30.0,13,0.57,VICTIM,,,,0.285,45.0,1.02
2,4,157,397,T0204157397,THNR,5,23.9,11,0.19,KEEP,,,,,41.9,0.84
2,4,121,395,T0204121395,PRNG,5,27.6,11,0.24,KEEP,,,,,45.6,1.06
2,4,144,325,T0204144325,TEPI,5,29.1,13,0.27,KEEP,,,,,47.1,1.15
2,4,131,359,T0204131359,CHMC,5,21.4,15,0.16,VICTIM,,,,0.08,39.4,0.71
2,4,186,350,T0204186350,KRPM,5,19.9,12,0.14,KEEP,,,,,37.9,0.63
2,4,149,380,T0204149380,PRNG,5,24.7,12,0.2,KEEP,,,,,42.7,0.89
2,4,136,336,T0204136336,SYCR,5,15.1,15,0.09,VICTIM,,,,0.045,33.1,0.4
2,4,174,380,T0204174380,SRAL,5,18.9,12,0.13,KEEP,,,,,36.9,0.58
2,4,180,339,T0204180339,CHLK,5,15.9,12,0.1,VICTIM,,,,0.05,33.9,0.44
2,4,125,304,T0204125304,NNON,5,18.4,13,0.12,VICTIM,,,,0.06,36.4,0.56
2,4,146,374,T0204146374,NNON,5,30.0,11,0.52,KEEP,,,,,45.0,1.02
2,4,189,349,T0204189349,SRAL,5,19.9,12,0.14,KEEP,,,,,37.9,0.63
2,4,126,332,T0204126332,SWPR,5,24.9,11,0.2,VICTIM,,,0.2,,,
2,4,177,399,T0204177399,SRKR,5,23.2,12,0.18,KEEP,,,,,41.2,0.81
2,4,189,384,T0204189384,DCSP,5,29.9,13,0.28,KEEP,,,,,47.9,1.2
2,4,190,331,T0204190331,DCSP,5,24.4,14,0.2,KEEP,,,,,42.4,0.87
2,4,117,332,T0204117332,PRNG,5,18.3,15,0.12,KEEP,,,,,36.3,0.55
2,4,121,393,T0204121393,SYCR,5,23.7,13,0.19,KEEP,,,,,41.7,0.83
2,4,161,313,T0204161313,PRDL,5,29.9,15,0.28,VICTIM,,,,0.14,47.9,1.2
2,4,112,368,T0204112368,SRLO,5,19.5,13,0.14,VICTIM,,,,0.07,37.5,0.61
2,4,102,391,T0204102391,CHKM,5,20.9,15,0.15,KEEP,,,,,38.9,0.68
2,4,138,388,T0204138388,TEPI,5,19.1,11,0.13,KEEP,,,,,37.1,0.59
2,4,117,377,T0204117377,DYKL,5,17.0,13,0.11,KEEP,,,,,35.0,0.49
2,4,105,391,T0204105391,CHMC,5,22.4,15,0.17,VICTIM,,,,0.085,40.4,0.76
2,4,197,357,T0204197357,TEPI,5,17.9,14,0.12,KEEP,,,,,35.9,0.53
2,4,141,314,T0204141314,ATTT,5,31.4,20,0.8,VICTIM,,,,0.4,46.4,1.11
2,4,100,370,T0204100370,HUDN,5,32.7,20,0.87,VICTIM,,,,0.435,47.7,1.19
2,4,177,344,T0204177344,CHTP,5,31.9,19,0.8,VICTIM,,,,0.4,46.9,1.14
2,4,121,306,T0204121306,CHBK,5,41.7,16,1.24,KEEP,,,,,56.7,1.82
2,4,184,346,T0204184346,THNR,5,44.8,16,1.43,KEEP,,,,,59.8,2.06
2,4,135,330,T0204135330,SYCR,5,36.2,18,1.0,KEEP,,,,,51.2,1.42
2,4,139,398,T0204139398,TTRV,5,31.0,20,0.78,VICTIM,,,0.78,,,
2,4,123,378,T0204123378,BSNK,5,36.9,18,1.04,KEEP,,,,,51.9,1.47
2,4,152,306,T0204152306,CHKR,5,34.2,18,0.89,KEEP,,,,,49.2,1.29
2,4,101,393,T0204101393,TTRV,5,58.9,23,3.11,CUT,3.11,223,,,73.9,3.32
2,4,106,381,T0204106381,TTRV,5,59.1,23,3.13,CUT,3.13,145,,,74.1,3.34
2,4,153,338,T0204153338,SROL,5,51.6,25,2.53,CUT,2.53,238,,,66.6,2.64
2,4,109,390,T0204109390,CHLK,5,59.7,21,3.01,CUT,3.01,139,,,74.7,3.4
2,4,129,323,T0204129323,ATTT,5,95.2,29,9.55,VICTIM,,,9.55,,,
2,4,154,391,T0204154391,PRDL,5,75.0,30,6.07,CUT,6.07,283,,,96.0,5.84
2,4,105,365,T0204105365,BSNK,5,85.5,26,7.13,VICTIM,,,,3.565,106.5,7.26
2,4,180,306,T0204180306,BENG,5,67.0,27,4.49,CUT,4.49,262,,,88.0,4.85
2,4,194,387,T0204194387,TREN,6,7.6,7,0.05,-,,,,,19.6,0.14
2,4,104,382,T0204104382,KOTT,6,9.2,5,0.05,-,,,,,21.2,0.16
2,4,129,388,T0204129388,RPCK,6,8.0,9,0.05,VICTIM,,,,0.025,20.0,0.14
2,4,118,369,T0204118369,CREY,6,5.6,8,0.04,-,,,,,17.6,0.12
2,4,152,383,T0204152383,LRLT,6,9.2,6,0.05,-,,,,,21.2,0.16
2,4,128,358,T0204128358,SAND,6,11.0,8,0.06,VICTIM,,,,0.03,23.0,0.18
2,4,164,341,T0204164341,SVCT,6,11.0,10,0.06,-,,,,,23.0,0.18
2,4,195,300,T0204195300,LORV,6,12.1,8,0.07,-,,,,,24.1,0.19
2,4,170,325,T0204170325,UNKN,6,12.7,9,0.08,-,,,,,24.7,0.2
2,4,181,328,T0204181328,SLCH,6,5.0,5,0.04,-,,,,,17.0,0.11
2,4,159,323,T0204159323,SKPL,6,13.1,8,0.08,-,,,,,25.1,0.21
2,4,121,325,T0204121325,THTR,6,13.4,9,0.08,-,,,,,25.4,0.21
2,4,106,389,T0204106389,CHNO,6,14.4,8,0.09,-,,,,,26.4,0.23
2,4,155,345,T0204155345,CHOV,6,9.3,8,0.05,-,,,,,21.3,0.16
2,4,108,352,T0204108352,SADA,6,11.4,8,0.07,-,,,,,23.4,0.18
2,4,183,345,T0204183345,DKOR,6,6.6,6,0.04,-,,,,,18.6,0.13
2,4,172,393,T0204172393,TRCU,6,14.1,10,0.09,-,,,,,26.1,0.22
2,4,106,394,T0204106394,TPOG,6,11.8,9,0.07,VICTIM,,,,0.035,23.8,0.19
2,4,146,341,T0204146341,YEAM,6,13.1,9,0.08,-,,,,,25.1,0.21
2,4,102,327,T0204102327,KNDL,6,11.9,8,0.07,-,,,,,23.9,0.19
2,4,177,332,T0204177332,POBY,6,11.6,5,0.07,-,,,,,23.6,0.19
2,4,101,388,T0204101388,PAGS,6,14.1,8,0.09,VICTIM,,,,0.045,26.1,0.22
2,4,116,335,T0204116335,KKAL,6,8.2,8,0.05,-,,,,,20.2,0.14
2,4,124,392,T0204124392,RUNG,6,11.9,9,0.07,-,,,,,23.9,0.19
2,4,143,363,T0204143363,MMAG,6,15.0,5,0.09,-,,,,,33.0,0.4
2,4,169,394,T0204169394,TOLP,6,9.1,8,0.05,-,,,,,21.1,0.15
2,4,185,368,T0204185368,THNO,6,5.5,10,0.04,-,,,,,17.5,0.12
2,4,116,333,T0204116333,KREM,6,9.9,6,0.06,-,,,,,21.9,0.16
2,4,193,397,T0204193397,CHNA,6,9.1,9,0.05,-,,,,,21.1,0.15
2,4,148,348,T0204148348,CHPL,6,5.8,6,0.04,-,,,,,17.8,0.12
2,4,133,398,T0204133398,LGNG,6,5.7,6,0.04,VICTIM,,,0.04,,,
2,4,186,363,T0204186363,SPOR,6,12.2,10,0.07,-,,,,,24.2,0.19
2,4,155,392,T0204155392,KODK,6,10.5,7,0.06,-,,,,,22.5,0.17
2,4,113,318,T0204113318,VOEG,6,10.7,5,0.06,-,,,,,22.7,0.17
2,4,165,332,T0204165332,TRBL,6,10.2,10,0.06,-,,,,,22.2,0.17
2,4,186,376,T0204186376,TOLP,6,12.5,8,0.07,-,,,,,24.5,0.2
2,4,132,327,T0204132327,TRMN,6,5.1,6,0.04,-,,,,,17.1,0.11
2,4,158,365,T0204158365,PNGS,6,7.7,9,0.05,-,,,,,19.7,0.14
2,4,178,333,T0204178333,PLPH,6,7.0,7,0.04,-,,,,,19.0,0.13
2,4,177,351,T0204177351,BYPV,6,23.9,14,0.19,VICTIM,,,,0.095,41.9,0.84
2,4,165,369,T0204165369,KDCH,6,17.4,15,0.11,-,,,,,35.4,0.51
2,4,166,306,T0204166306,PPUL,6,19.6,14,0.14,-,,,,,37.6,0.62
2,4,126,364,T0204126364,PNKP,6,16.1,13,0.1,-,,,,,34.1,0.45
2,4,121,340,T0204121340,KRBO,6,25.8,11,0.22,-,,,,,43.8,0.95
2,4,106,361,T0204106361,TPOG,6,25.0,11,0.2,VICTIM,,,0.2,,,
2,4,154,370,T0204154370,SRKM,6,19.1,14,0.13,-,,,,,37.1,0.59
2,4,191,375,T0204191375,PAGA,6,26.7,11,0.23,-,,,,,44.7,1.01
2,4,198,351,T0204198351,KBDA,6,20.8,12,0.15,-,,,,,38.8,0.68
2,4,134,342,T0204134342,KNDL,6,28.0,15,0.25,VICTIM,,,0.25,,,
2,4,179,334,T0204179334,KHOS,6,29.2,11,0.27,-,,,,,47.2,1.16
2,4,161,312,T0204161312,PHNV,6,21.1,14,0.15,VICTIM,,,,0.075,39.1,0.69
2,4,100,361,T0204100361,CABB,6,16.8,14,0.11,-,,,,,34.8,0.48
2,4,169,314,T0204169314,PLOK,6,27.7,12,0.24,-,,,,,45.7,1.07
2,4,140,391,T0204140391,PNGS,6,21.1,12,0.15,-,,,,,39.1,0.69
2,4,128,301,T0204128301,TRAG,6,21.6,12,0.16,-,,,,,39.6,0.72
2,4,188,361,T0204188361,KANE,6,17.4,14,0.11,-,,,,,35.4,0.51
2,4,120,331,T0204120331,ANCH,6,25.8,13,0.22,-,,,,,43.8,0.95
2,4,107,364,T0204107364,ROVN,6,20.3,14,0.15,VICTIM,,,,0.075,38.3,0.65
2,4,145,319,T0204145319,MAKG,6,19.0,14,0.13,-,,,,,37.0,0.59
2,4,171,305,T0204171305,SAHA,6,17.5,15,0.12,-,,,,,35.5,0.51
2,4,129,347,T0204129347,SDEY,6,19.2,13,0.13,-,,,,,37.2,0.6
2,4,167,399,T0204167399,PONR,6,23.2,14,0.18,-,,,,,41.2,0.81
2,4,144,385,T0204144385,CHNY,6,21.8,13,0.16,-,,,,,39.8,0.73
2,4,166,351,T0204166351,POPL,6,23.0,15,0.18,-,,,,,41.0,0.79
2,4,172,317,T0204172317,KLPO,6,16.1,14,0.1,-,,,,,34.1,0.45
2,4,129,367,T0204129367,PHMA,6,28.7,12,0.26,VICTIM,,,0.26,,,
2,4,162,345,T0204162345,DKOR,6,18.4,11,0.12,-,,,,,36.4,0.56
2,4,115,383,T0204115383,PANG,6,25.0,11,0.2,VICTIM,,,0.2,,,
2,4,182,384,T0204182384,MAKU,6,25.5,14,0.21,VICTIM,,,,0.105,43.5,0.94
2,4,118,342,T0204118342,CHRS,6,25.2,11,0.21,-,,,,,43.2,0.92
2,4,120,389,T0204120389,PNKP,6,28.3,12,0.25,VICTIM,,,0.25,,,
2,4,182,366,T0204182366,KOKH,6,23.5,13,0.18,-,,,,,41.5,0.82
2,4,105,330,T0204105330,KRON,6,28.8,11,0.26,-,,,,,46.8,1.14
2,4,107,310,T0204107310,KLNG,6,29.7,14,0.28,VICTIM,,,,0.14,47.7,1.19
2,4,165,396,T0204165396,TNIV,6,24.5,13,0.2,-,,,,,42.5,0.88
2,4,179,315,T0204179315,BOPR,6,36.0,16,0.92,-,,,,,51.0,1.41
2,4,109,367,T0204109367,BAKG,6,40.0,18,1.22,VICTIM,,,,0.61,55.0,1.69
2,4,190,333,T0204190333,KAYK,6,40.4,19,1.29,VICTIM,,,,0.645,55.4,1.72
2,4,130,378,T0204130378,DAKD,6,33.0,19,0.86,-,,,,,48.0,1.21
2,4,124,366,T0204124366,PNGS,6,35.6,17,0.94,-,,,,,50.6,1.38
2,4,100,369,T0204100369,TENG,6,33.5,17,0.83,VICTIM,,,,0.415,48.5,1.24
2,4,133,382,T0204133382,RUNG,6,36.1,17,0.96,-,,,,,51.1,1.42
2,4,119,371,T0204119371,ANKB,6,44.9,20,1.65,-,,,,,59.9,2.07
2,4,148,336,T0204148336,TREL,6,41.4,18,1.31,-,,,,,56.4,1.8
2,4,144,313,T0204144313,PPPR,6,30.6,20,0.76,-,,,,,45.6,1.06
