VICTIM,Cut Tree,Category Damage
T0403357228,T0402343197,1
T0402354146,T0402344110,2
T0402318151,T0402344168,2
T0403325222,T0402344198,2
T0402354146,T0402345144,1
T0402318151,T0402346169,2
T0402318151,T0402346189,1
T0402354146,T0402347117,2
T0402318151,T0402347170,2
T0402382188,T0402347196,2
T0402318151,T0402349168,2
T0402382188,T0402350197,2
T0402382188,T0402350199,2
T0401352084,T0402351115,2
T0401352084,T0402352110,2
T0401352084,T0402353107,2
T0402382188,T0402354199,2
T0402382188,T0402355197,2
T0401352084,T0402356109,2
T0401352084,T0402358109,2
T0402328138,T0402363133,2
T0402328138,T0402364130,2
T0402328138,T0402365132,2
T0402367111,T0402369119,1
T0402343198,T0402369199,2
T0402343198,T0402370195,2
T0402367111,T0402371125,1
T0402343198,T0402374197,2
T0402343198,T0402375196,2
T0401363083,T0402376107,2
T0402357102,T0402376126,2
T0401363083,T0402377109,2
T0402357102,T0402378123,2
T0401363083,T0402379105,2
T0401363083,T0402379110,2
T0402357102,T0402381122,2
T0401363083,T0402382106,2
T0402357102,T0402382127,2
T0402368145,T0402383119,2
T0401374082,T0402386108,1
T0401382091,T0402386112,2
T0401382091,T0402388118,2
T0402368145,T0402388122,2
T0402368145,T0402388123,2
T0401382091,T0402390119,2
T0401382091,T0402391119,2
T0503406217,T0402392185,2
T0503406217,T0402393184,2
T0402377175,T0402395153,2
T0402367111,T0402396122,2
T0402377175,T0402396145,2
T0503406217,T0402396187,2
T0402377175,T0402397148,2
T0402367111,T0402399119,2
T0402369134,T0402399134,2
T0402369134,T0402399139,2
T0403325222,T0403300249,1
T0303275226,T0403302214,2
T0404300311,T0403303283,2
T0303275226,T0403306215,2
T0303275226,T0403306216,2
T0402308194,T0403308221,2
T0303280209,T0403309201,1
T0403343287,T0403311273,2
T0403343287,T0403312270,2
T0403343287,T0403312273,2
T0302290199,T0403313208,2
T0403325222,T0403314234,1
T0403325222,T0403314234,1
T0302290199,T0403315210,2
T0302290199,T0403316214,2
T0302290199,T0403318214,2
T0403310258,T0403318241,1
T0403344230,T0403319215,2
T0303290257,T0403320265,2
T0403344230,T0403321209,2
T0403344230,T0403321211,2
T0303290257,T0403321262,2
T0303291217,T0403323227,2
T0303290257,T0403323261,2
T0303290257,T0403323269,2
T0404311320,T0403324299,1
T0303290257,T0403326265,2
T0303299298,T0403326287,2
T0303290257,T0403327268,2
T0403357228,T0403328213,2
T0303290257,T0403328265,2
T0404365308,T0403329271,1
T0303299298,T0403330286,2
T0303299298,T0403330287,2
T0403317261,T0403331297,2
T0403343287,T0403332267,1
T0404365308,T0403333277,1
T0404365308,T0403333277,1
T0303299298,T0403333288,2
T0402326187,T0403334219,2
T0403347249,T0403335287,1
T0404365308,T0403336278,1
T0404365308,T0403337282,2
T0404365308,T0403338283,2
T0404365308,T0403339283,2
T0404365308,T0403339284,2
T0403375298,T0403339296,2
T0402343198,T0403341219,1
T0402343198,T0403341222,1
T0402343198,T0403341226,1
T0402343198,T0403341226,1
T0403375298,T0403341297,2
T0403375298,T0403341298,2
T0403347249,T0403342265,1
T0403325222,T0403346200,2
T0403325222,T0403346205,2
T0404365308,T0403346289,1
T0403325222,T0403347204,2
T0403357228,T0403348209,1
T0403317261,T0403349276,1
T0402382188,T0403352201,2
T0402382188,T0403352201,2
T0403381287,T0403352296,1
T0403325259,T0403353253,2
T0403363229,T0403358257,2
T0403363229,T0403359259,2
T0403363229,T0403363258,2
T0403363229,T0403364258,2
T0403363229,T0403364260,2
T0403390269,T0403364299,1
T0403354234,T0403365232,1
T0403363229,T0403365254,2
T0403367275,T0403367248,2
T0403364247,T0403368268,1
T0403367275,T0403370248,2
T0402343198,T0403372200,2
T0403375298,T0403372260,1
T0403375298,T0403372266,1
T0403390269,T0403372290,1
T0403375298,T0403373278,1
T0403347249,T0403381241,2
T0403353241,T0403382236,2
T0403353241,T0403383233,2
T0403353241,T0403383237,2
T0503417280,T0403383285,2
T0503413291,T0403384298,1
T0403353241,T0403385236,2
T0403363229,T0403386228,1
T0403381287,T0403386254,2
T0403381287,T0403387259,2
T0503417280,T0403387284,2
T0403353241,T0403388236,2
T0403392223,T0403388262,2
T0403381287,T0403389260,2
T0403363229,T0403390228,1
T0403381287,T0403390260,2
T0403364247,T0403393251,2
T0403381287,T0403394258,2
T0503426225,T0403395211,2
T0503426225,T0403396208,2
T0403364247,T0403396256,2
T0503413291,T0403396295,1
T0404324393,T0404300368,2
T0305272401,T0404300381,2
T0404304322,T0404301331,1
T0404324393,T0404303366,2
T0304270307,T0404306306,2
T0404333378,T0404307391,2
T0304282356,T0404308360,2
T0304282356,T0404309361,2
T0304282356,T0404310364,2
T0404302361,T0404312330,2
T0404302361,T0404312335,2
T0404302361,T0404315331,2
T0404302361,T0404315331,2
T0404311320,T0404318308,1
T0404302361,T0404319336,2
T0404311328,T0404320352,1
T0404311328,T0404321354,1
T0405309420,T0404328399,2
T0404357325,T0404329355,1
T0405309420,T0404329397,2
T0404356338,T0404330350,2
T0404356338,T0404330351,2
T0404356338,T0404332352,2
T0405309420,T0404332396,2
T0404304322,T0404334314,2
T0404357325,T0404334349,1
T0404304322,T0404336306,2
T0404304322,T0404336312,2
T0404356338,T0404336353,2
T0403370295,T0404337305,2
T0404304322,T0404337313,2
T0404304322,T0404337314,2
T0404357325,T0404337346,1
T0404356338,T0404337353,2
T0404304322,T0404338313,2
T0404311328,T0404338339,2
T0403370295,T0404339306,2
T0404304322,T0404339314,2
T0404312325,T0404339321,2
T0403370295,T0404340304,2
T0404311328,T0404341344,2
T0403370295,T0404343311,2
T0403370295,T0404344305,2
T0403370295,T0404345306,2
T0404311328,T0404345343,2
T0404360322,T0404346355,2
T0404353369,T0404347397,2
T0404378352,T0404348352,2
T0404360322,T0404348356,2
T0404353369,T0404348397,2
T0404333378,T0404350343,1
T0404378352,T0404350350,2
T0404321376,T0404350365,1
T0404378352,T0404351349,2
T0404324392,T0404351379,2
T0404324392,T0404352380,2
T0404369370,T0404352396,1
T0404378352,T0404353348,2
T0404378352,T0404354353,2
T0404357325,T0404355327,1
T0404378352,T0404355354,2
T0404324392,T0404355373,2
T0404324392,T0404355379,2
T0404389387,T0404360379,2
T0404389387,T0404360387,2
T0404389387,T0404361384,2
T0403390269,T0404363301,1
T0404355343,T0404363313,2
T0504400339,T0404363337,2
T0404389387,T0404363380,2
T0404355343,T0404364318,2
T0504400339,T0404364337,2
T0404389387,T0404364384,2
T0404356338,T0404367321,1
T0504400339,T0404367338,2
T0404355343,T0404368311,2
T0404360376,T0404368373,1
T0404360376,T0404374371,1
T0404378352,T0404377331,1
T0404357325,T0404379308,2
T0404353369,T0404379366,1
T0404353369,T0404379366,1
T0404357325,T0404382301,2
T0404389387,T0404385360,1
T0404389387,T0404386366,1
T0404389387,T0404387373,1
T0504421374,T0404388374,2
T0504421374,T0404388378,2
T0404369370,T0404389352,2
T0504421374,T0404391375,2
T0504421374,T0404392378,2
T0504421374,T0404393374,2
T0404360322,T0404394308,1
T0404360376,T0404394363,1
T0404360376,T0404394364,1
T0504431387,T0404394399,1
T0504431387,T0404395398,1
T0504400339,T0404399329,1
T0306290506,T0405304482,2
T0405314455,T0405306420,2
T0306290506,T0405306488,2
T0404321376,T0405307401,2
T0306290506,T0405307486,2
T0306290506,T0405307487,2
T0404321376,T0405308400,2
T0404321376,T0405308400,2
T0404324392,T0405308427,1
T0306290506,T0405308482,2
T0306290506,T0405309479,2
T0306290506,T0405309482,2
T0306290506,T0405309484,2
T0404321376,T0405310405,2
T0404324392,T0405314413,1
T0405331449,T0405314481,2
T0405331449,T0405314482,2
T0405344440,T0405315458,2
T0405344440,T0405316457,2
T0405344440,T0405316460,2
T0405331449,T0405316482,2
T0405331449,T0405318481,2
T0305296469,T0405319448,2
T0405344440,T0405319458,2
T0405331449,T0405319477,2
T0305296469,T0405320446,2
T0405331449,T0405320477,2
T0305296469,T0405321447,2
T0406307501,T0405321475,1
T0305296469,T0405322448,2
T0405314443,T0405330468,1
T0405309420,T0405331401,2
T0404313398,T0405331418,2
T0405314443,T0405331457,2
T0405314443,T0405333461,2
T0404313398,T0405334415,1
T0404313398,T0405334419,2
T0404313398,T0405334422,2
T0405368440,T0405334437,2
T0405309440,T0405334458,2
T0404313398,T0405336423,2
T0404313398,T0405336425,2
T0405309440,T0405336455,2
T0405309440,T0405336457,2
T0405368440,T0405338438,2
T0405368440,T0405340441,2
T0405368440,T0405341436,2
T0405309440,T0405341460,2
T0405320469,T0405342493,1
T0405372455,T0405343448,2
T0405343499,T0405343465,2
T0405320469,T0405344489,2
T0405320469,T0405345496,1
T0404353369,T0405346401,2
T0405343499,T0405346467,2
T0404360376,T0405347408,2
T0405320469,T0405347488,2
T0405320469,T0405347489,2
T0404353369,T0405348401,2
T0404360376,T0405348407,2
T0404360376,T0405348408,2
T0405343499,T0405348461,2
T0405343499,T0405348463,2
T0405343499,T0405348464,2
T0405375447,T0405349472,2
T0404353369,T0405350401,2
T0404353369,T0405351402,2
T0404353369,T0405353402,2
T0405375447,T0405353466,2
T0405344440,T0405357424,1
T0405335468,T0405360478,2
T0405335468,T0405362471,2
T0405335468,T0405362475,2
T0405335468,T0405362479,2
T0404367379,T0405369406,2
T0404367379,T0405370406,2
T0404367379,T0405370407,2
T0404367379,T0405371407,2
T0404367379,T0405372409,2
T0405377454,T0405372418,1
T0406340505,T0405373485,1
T0405351467,T0405373499,2
T0404367379,T0405374404,2
T0406340505,T0405374485,1
T0405351467,T0405374497,2
T0405388429,T0405375443,1
T0506402508,T0405375491,2
T0506402508,T0405377490,2
T0506402508,T0405377492,2
T0506402508,T0405378496,2
T0405388429,T0405381437,1
T0405388429,T0405381437,1
T0405387410,T0405383441,1
T0405387410,T0405384434,1
T0506403523,T0405387497,2
T0506403523,T0405389492,2
T0505428409,T0405390421,2
T0505408424,T0405393425,1
T0505428409,T0405397419,2
T0505428409,T0405397419,2
T0505428409,T0405397424,2
T0405370453,T0405397468,2
T0405375447,T0405398420,1
T0405370453,T0405398474,2
T0306270546,T0406301533,2
T0306270546,T0406301538,2
T0306270546,T0406301539,2
T0306284532,T0406302519,2
T0306270546,T0406302534,2
T0306284532,T0406303517,2
T0306290558,T0406303527,2
T0306290558,T0406304526,2
T0306290558,T0406306529,2
T0306284532,T0406307523,2
T0306284532,T0406309521,2
T0406311586,T0406314566,1
T0406309543,T0406315516,2
T0406344531,T0406319546,2
T0406309543,T0406321518,2
T0406344531,T0406321543,2
T0406309543,T0406322514,2
T0406309543,T0406322518,2
T0406340505,T0406324536,2
T0406344531,T0406324542,2
T0405354495,T0406325500,2
T0406318564,T0406326577,1
T0406360577,T0406332564,1
T0406360577,T0406332565,1
T0406349535,T0406336506,2
T0406318564,T0406336595,1
T0406318564,T0406336595,1
T0406338555,T0406339559,1
T0406349535,T0406341504,2
T0406349535,T0406345504,2
T0406365574,T0406346599,1
T0406360577,T0406348548,2
T0406360577,T0406352549,2
T0406360577,T0406353552,2
T0407385600,T0406353581,2
T0407385600,T0406356581,2
T0407385600,T0406358584,2
T0406336578,T0406360558,2
T0406392521,T0406364540,2
T0407385600,T0406364571,1
T0406392521,T0406366537,2
T0406392521,T0406371538,2
T0406392521,T0406371539,2
T0406392521,T0406371540,2
T0406338555,T0406371566,2
T0406338555,T0406372563,2
T0406338555,T0406374563,2
T0406338555,T0406375566,2
T0407385600,T0406376588,1
T0506406593,T0406379577,2
T0406374552,T0406381521,2
T0506406593,T0406381584,2
T0406374552,T0406382519,2
T0506414546,T0406382560,2
T0506414546,T0406382563,2
T0506417566,T0406382568,2
T0506406593,T0406382581,2
T0506406593,T0406382581,2
T0506406593,T0406382582,2
T0406365574,T0406383557,2
T0406374552,T0406384517,2
T0406374552,T0406384519,2
T0506417566,T0406385572,2
T0406365574,T0406386560,2
T0406368553,T0406386575,1
T0406374552,T0406387518,2
T0406365574,T0406387553,2
T0506417566,T0406388574,2
T0505422487,T0406389501,1
T0506414546,T0406389562,2
T0406365574,T0406390553,2
T0506406593,T0406390562,1
T0506416562,T0406392555,1
T0506406593,T0406393568,1
T0406368553,T0406396577,2
T0406368553,T0406396578,2
T0406368553,T0406397588,1
T0506402508,T0406398501,1
T0406368553,T0406399591,1
T0407329653,T0407301663,2
T0306298582,T0407302609,2
T0306298582,T0407302610,2
T0407329653,T0407302662,2
T0407329653,T0407302668,2
T0306298582,T0407303611,2
T0306298582,T0407303615,2
T0308283704,T0407303681,1
T0306298582,T0407304611,2
T0407329653,T0407304662,2
T0407329653,T0407304665,2
T0306298582,T0407305608,2
T0407329653,T0407306665,2
T0306298582,T0407309614,2
T0406336578,T0407310614,1
T0406336578,T0407311613,1
T0406336578,T0407311615,1
T0407338658,T0407317647,1
T0407317672,T0407319644,1
T0407338658,T0407321636,2
T0407338658,T0407322637,2
T0407338658,T0407323635,2
T0407311689,T0407326658,1
T0407323686,T0407326681,1
T0407338658,T0407327638,2
T0407338658,T0407329635,2
T0407309652,T0407334634,2
T0407317669,T0407336690,1
T0407317669,T0407339693,1
T0407329653,T0407341624,1
T0407323686,T0407342655,1
T0407317669,T0407342696,1
T0407317669,T0407344687,2
T0407384635,T0407347606,1
T0407331604,T0407348622,1
T0407334644,T0407351665,2
T0407334644,T0407351666,2
T0407326617,T0407353608,2
T0407331604,T0407353625,2
T0407384637,T0407354640,2
T0407344667,T0407354686,1
T0407326617,T0407355606,2
T0407331604,T0407357632,1
T0407331604,T0407357632,1
T0407331604,T0407357632,1
T0407384635,T0407358607,2
T0407331604,T0407358624,2
T0407334644,T0407358664,2
T0407326617,T0407359612,2
T0407331604,T0407359631,2
T0407344667,T0407360696,1
T0408350702,T0407361670,2
T0407334644,T0407361672,1
T0407384635,T0407362603,2
T0407384635,T0407362609,2
T0407334644,T0407362673,1
T0407384635,T0407363603,2
T0407334644,T0407366676,1
T0407347622,T0407369638,2
T0407344667,T0407370683,2
T0407367614,T0407371621,1
T0407344667,T0407372682,2
T0407367614,T0407375628,1
T0408384710,T0407375683,2
T0507415695,T0407379682,2
T0407347692,T0407380695,2
T0407347692,T0407381699,2
T0406369599,T0407382617,2
T0406369599,T0407383620,2
T0507415695,T0407383683,2
T0407382626,T0407385653,2
T0407382626,T0407387655,2
T0407384637,T0407389614,1
T0407382626,T0407389654,2
T0407384637,T0407390609,1
T0408399712,T0407390678,2
T0406369599,T0407391619,2
T0408399712,T0407391684,2
T0408399712,T0407392683,2
T0407367614,T0407393631,2
T0407367614,T0407393633,2
T0408399712,T0407393684,2
T0406369599,T0407396622,1
T0407367614,T0407398628,2
T0407367614,T0407398633,2
T0407323686,T0408300703,2
T0308296731,T0408300717,1
T0308282778,T0408305760,2
T0308282778,T0408306762,2
T0308282778,T0408307762,2
T0308290774,T0408308750,2
T0408319760,T0408310786,2
T0408319760,T0408310789,2
T0408319760,T0408311781,2
T0408314738,T0408312709,1
T0308290774,T0408312752,2
T0408334770,T0408315741,2
T0408348757,T0408316768,1
T0408334770,T0408317742,2
T0408334770,T0408319742,2
T0309295805,T0408320799,1
T0408334770,T0408322743,2
T0408342715,T0408326740,2
T0308299754,T0408326756,2
T0308299786,T0408326793,2
T0308299754,T0408328749,2
T0308299754,T0408328753,2
T0308299754,T0408328757,2
T0409323810,T0408328781,2
T0308299786,T0408328795,2
T0408306766,T0408329761,2
T0308299786,T0408329797,2
T0408362717,T0408330727,2
T0408306766,T0408330759,2
T0408342715,T0408331741,2
T0408342715,T0408331744,2
T0408342715,T0408331744,2
T0408362717,T0408332732,2
T0408342715,T0408332746,2
T0408362717,T0408333730,2
T0408362717,T0408334725,2
T0408362717,T0408335726,2
T0408362717,T0408336724,2
T0408365751,T0408339720,1
T0408365751,T0408339730,2
T0408365751,T0408340736,2
T0408365751,T0408341730,2
T0408365751,T0408344737,2
T0408365751,T0408345726,1
T0408365751,T0408345726,1
T0408365751,T0408345727,1
T0408319760,T0408346750,1
T0408377779,T0408348796,2
T0408377779,T0408349793,2
T0408377779,T0408349794,2
T0407347692,T0408350722,1
T0408377779,T0408351797,2
T0408348757,T0408358730,2
T0408348757,T0408360725,2
T0408365751,T0408361746,1
T0408362717,T0408363714,1
T0507405699,T0408369711,2
T0408344754,T0408370769,2
T0409344801,T0408370779,2
T0409344801,T0408371779,2
T0409344801,T0408371780,2
T0407390682,T0408372702,2
T0508410798,T0408372791,2
T0408344754,T0408373775,2
T0407390682,T0408374703,2
T0508410798,T0408374791,2
T0407390682,T0408376704,2
T0507405699,T0408376711,2
T0508410798,T0408376788,2
T0508410798,T0408378789,2
T0509406804,T0408380777,2
T0509406804,T0408380779,2
T0509406804,T0408383778,2
T0509406804,T0408383785,1
T0509406804,T0408384777,2
T0509406804,T0408384786,1
T0408399712,T0408385708,1
T0509406804,T0408386778,2
T0509406804,T0408386778,2
T0408399712,T0408388709,1
T0408377779,T0408389761,1
T0509406804,T0408389777,2
T0509406804,T0408389778,2
T0509406804,T0408389778,2
T0509418809,T0408392787,2
T0509418809,T0408392787,2
T0408373729,T0408393711,2
T0408373729,T0408395712,2
T0508418754,T0408396777,2
T0508418754,T0408396781,2
T0508418754,T0408397782,2
T0509418809,T0408397788,2
T0509426815,T0408397795,2
T0408373729,T0408398709,2
T0408373729,T0408399717,2
T0309270822,T0409301817,1
T0409325870,T0409302888,1
T0410315912,T0409305887,2
T0409312828,T0409307844,1
T0409338863,T0409309871,2
T0409338863,T0409309876,2
T0409345817,T0409310809,2
T0409328837,T0409311811,2
T0409312828,T0409311831,1
T0409328837,T0409312814,2
T0409328837,T0409312817,2
T0409344833,T0409312846,1
T0409325870,T0409312880,1
T0409344801,T0409313833,1
T0309285871,T0409313842,1
T0409338863,T0409313871,2
T0310294932,T0409314899,1
T0409345817,T0409315809,2
T0409328837,T0409315814,2
T0309285866,T0409315876,1
T0409328837,T0409316818,2
T0409338863,T0409316873,2
T0409345817,T0409317810,2
T0409344833,T0409317844,1
T0309286888,T0409318891,2
T0310294932,T0409318893,1
T0309286888,T0409319888,2
T0309286888,T0409319889,2
T0409336839,T0409320865,2
T0409328837,T0409321832,1
T0309286888,T0409321885,2
T0309286888,T0409321891,2
T0409344801,T0409322823,1
T0409336839,T0409324865,2
T0409336839,T0409325862,2
T0409336839,T0409325869,2
T0410320905,T0409325883,1
T0410307903,T0409331893,1
T0410307903,T0409333892,1
T0410367923,T0409333894,1
T0410367923,T0409334895,1
T0410307903,T0409335892,1
T0409312828,T0409339815,2
T0409312828,T0409340821,2
T0409325870,T0409340845,2
T0409325870,T0409340846,2
T0410367923,T0409340896,2
T0409312828,T0409341818,2
T0409344801,T0409342803,1
T0409312828,T0409342819,2
T0409312828,T0409342821,2
T0410367923,T0409342899,2
T0409338863,T0409343849,1
T0409325870,T0409343851,2
T0409325870,T0409345850,2
T0410367923,T0409345896,2
T0409325870,T0409346846,2
T0409384892,T0409347899,1
T0409338863,T0409349832,1
T0408377779,T0409352800,2
T0409344833,T0409355801,2
T0409344833,T0409356801,2
T0409344833,T0409356802,2
T0409344833,T0409356805,2
T0409344833,T0409358800,2
T0409344833,T0409358803,2
T0409384892,T0409358897,1
T0409344833,T0409360801,2
T0408381799,T0409361829,2
T0408381799,T0409363832,2
T0409378860,T0409363863,1
T0408381799,T0409366826,2
T0408396798,T0409367822,2
T0409378860,T0409367862,1
T0408381799,T0409368829,2
T0408381799,T0409368830,2
T0408396798,T0409369825,2
T0408396798,T0409371820,2
T0409353896,T0409371872,2
T0409383800,T0409373827,2
T0409353896,T0409373872,2
T0408396798,T0409375822,2
T0409359889,T0409376870,2
T0409359889,T0409379865,2
T0509413812,T0409381807,2
T0409356865,T0409381862,2
T0409356865,T0409382859,2
T0409359889,T0409382867,2
T0509413812,T0409383805,2
T0509410871,T0409383887,2
T0409356865,T0409384860,2
T0509413812,T0409385807,2
T0409378860,T0409385823,2
T0409378860,T0409385831,2
T0409369813,T0409385842,2
T0509413812,T0409387810,2
T0409369813,T0409387837,2
T0409369813,T0409387839,2
T0409384892,T0409387862,2
T0409378860,T0409389826,2
T0409369813,T0409389841,2
T0409384892,T0409389864,2
T0509403853,T0409389877,2
T0509403853,T0409389878,2
T0509403853,T0409389880,2
T0408379799,T0409390821,1
T0409384892,T0409390858,2
T0509424890,T0409391870,2
T0409388862,T0409391898,2
T0509403853,T0409392876,2
T0509403853,T0409392877,2
T0409384892,T0409393863,2
T0509424890,T0409393867,2
T0509403853,T0409393877,2
